filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,spectral_centroid_mean,zero_crossing_rate,spectral_rolloff,label
reggae.00003.au,-1.124779,3.559822,-0.6588664,1.166418,0.07585439,1.2564722,-0.6272538,0.57862055,-0.6113451,0.6962875,-0.6916576,0.19435595,-0.26271823,-0.0077498048,-0.3732612,0.2819857,-0.22967978,-0.01250077,-0.09798235,-0.07991582,-0.10064278,-0.16483445,-0.13102663,-0.17383869,-0.27457905,-0.15609312,-0.16912799,-0.076945394,-0.16023651,-0.2235541,-0.2948234,-0.034857087,-0.13205288,-0.058161117,-0.2340651,-0.14322528,0.02044311,-0.06024294,-0.20467041,-0.25957257,9.749481,18.966545,17.175432,13.324072,11.239198,9.766073,9.801582,8.879695,7.037001,2.9430256,3.2486875,1.147683,1.4475626,0.9608482,1.9858121,2.5280056,-0.877539,1.0605235,1.5458509,0.06423616,0.36953387,1.7132691,-1.9123452,3.6057808,4.2842593,2.0996425,1.0223914,3.6256263,4.513579,1.744918,0.7448658,2.2372024,3.305575,-0.7970022,-0.51782554,-0.881936,-6.4894657,-5.1729565,-6.390637,-7.177618,-3.9525988,-4.7282705,-3.457614,-4.2403393,-6.510484,-5.3884783,-8.890241,-10.593833,-10.860574,-9.564743,-7.8243527,-8.402286,-7.758603,-8.2821045,-7.4807425,-9.443423,-7.6388164,-7.134502,-9.552443,-15.584424,-20.676674,-27.59653,-39.308777,-52.598175,1795.577,0.08530007,774.73096,8
reggae.00004.au,-0.32955167,3.374024,-0.7917557,0.91299003,-0.7509502,0.9400149,-0.70788175,0.6855331,-0.53163314,0.54077196,-0.4963307,0.4470689,-0.17418036,0.17034061,-0.29337123,0.46303076,-0.48151904,0.07958496,-0.18133946,-0.19518869,-0.24609424,0.0002602479,-0.22760503,-0.15772538,-0.25278977,-0.19036752,-0.30572125,-0.16395862,-0.13452615,-0.14699307,-0.10257832,-0.062411264,-0.11561048,-0.115344554,-0.11021308,-0.07507585,-0.024091646,-0.0072435765,-0.11113229,-0.1304356,9.135742,15.746045,14.670306,12.227829,7.4779396,4.720375,6.9091578,9.180152,8.852952,6.705181,8.901641,6.687302,7.109694,6.86844,3.9467587,5.523047,5.4898686,6.7068734,6.886823,3.424799,4.0165586,6.031796,2.7176964,4.884239,4.646193,3.1757877,1.897551,2.994516,1.7924374,0.8741767,2.0587695,-0.31147426,1.8447714,0.19224155,0.07640169,1.5088847,-0.8481069,-2.183143,-4.3168697,-6.682643,-4.933155,-1.9937441,-1.089543,-0.9264489,-2.3189976,-4.115165,-5.7715707,-7.2541075,-6.5252304,-4.8923697,-3.6951628,-3.214623,-3.9689884,-5.6238213,-6.4946313,-6.8886213,-7.5961204,-8.275163,-8.792251,-11.53507,-16.649244,-24.547636,-36.808598,-52.28541,1897.5985,0.084913075,881.5307,8
reggae.00005.au,-0.42665085,3.9561393,-0.83501005,1.3830136,-0.60811704,0.97540915,-0.63123524,0.6233285,-0.66792995,0.48710617,-0.56507707,0.24765559,-0.27048346,0.08044606,-0.37793282,0.1845741,-0.37081218,0.05746254,-0.03144155,-0.07639752,-0.22931367,-0.1746215,-0.3513361,-0.1485104,-0.019761357,-0.17377822,-0.24522482,-0.17419209,-0.20220654,-0.117054775,-0.07916896,-0.09661417,-0.17689249,-0.20559503,-0.12806408,-0.16454685,-0.17188114,-0.18180852,-0.075781666,-0.017694741,9.467028,19.862423,17.918772,14.550874,13.561605,11.235331,11.734865,11.5570965,10.090035,9.8605795,6.7514257,6.1527467,6.4932117,6.609105,6.8846097,4.1913033,7.459814,3.2847912,1.8183656,4.4712844,5.9627724,5.6761813,5.09046,2.4161117,1.2234362,2.8270113,5.356005,1.6169717,1.6733456,2.5014591,0.23928365,1.2082169,1.0699568,1.393724,-0.9468465,-1.0825828,-0.046172038,-1.8012788,-2.2457886,-4.3294997,-3.624443,-1.9767237,-0.06791637,-1.0098487,-3.105433,-5.237133,-6.929074,-7.070995,-6.3403516,-6.631026,-6.4582763,-6.7816753,-6.498473,-7.0003924,-8.883328,-9.053119,-9.862773,-10.540975,-12.588039,-16.217913,-21.475372,-29.761967,-41.339348,-54.918476,1669.8429,0.07328949,1057.4635,8
reggae.00006.au,-1.3298305,4.385501,-0.34565622,1.156215,-0.29434517,0.78835493,-0.72053295,0.44539848,-0.5200549,0.1512887,-0.4669676,0.2171666,-0.36025268,-0.07760596,-0.3019822,0.04469316,-0.42471808,-0.01450735,-0.057766937,-0.12664837,-0.11067242,-0.055395477,-0.1847561,-0.09257135,-0.11059056,-0.19149639,-0.15620448,-0.10312828,-0.11787856,-0.09303812,-0.10405727,-0.089104235,-0.11840069,-0.17964461,-0.06628289,-0.056266442,-0.021752197,-0.06398799,-0.14443809,-0.08808283,8.63529,17.425846,18.480644,18.443363,16.179094,16.08589,14.901871,13.199898,11.413916,8.706385,9.049522,7.4881763,7.990202,6.9405947,5.2099447,4.4594464,1.5395073,3.5318747,3.3083818,0.9964207,1.9739522,3.9155233,1.214398,0.85878867,0.9077118,0.7178576,-0.2105316,0.24229927,0.07934122,-1.6048161,-1.4796369,-3.2516599,-1.2670964,-1.6831733,-2.6501906,-2.3246262,-2.463664,-5.021212,-6.7416024,-9.511638,-10.454344,-9.452367,-8.237225,-7.467583,-8.924869,-9.438544,-12.068168,-12.385586,-10.744149,-10.478441,-11.481076,-10.747027,-11.11399,-12.364379,-13.728916,-13.81144,-14.31029,-15.609537,-17.042389,-20.141548,-25.370354,-33.010456,-43.83942,-56.755093,1321.2782,0.061106578,445.59866,8
reggae.00007.au,-0.81463754,4.0023346,-0.56625605,0.95898145,-0.51313955,0.8991107,-0.8343334,0.7973978,-0.70319605,0.52145606,-0.40492767,0.10927523,-0.38232818,0.025016574,-0.32086745,0.046602346,-0.35351786,0.08205019,-0.012894621,0.021061715,-0.045403775,-0.038795635,-0.20349197,-0.10271666,-0.23094678,-0.055464823,-0.16038734,-0.1165585,-0.17048186,-0.294036,-0.124105096,-0.12619096,-0.116411276,-0.12181987,-0.08321468,-0.00912545,-0.039078366,-0.102979586,-0.24083707,-0.17514269,6.2896266,16.510553,15.12494,12.440338,11.593495,11.722972,12.194993,11.054127,8.184685,5.1455874,6.039724,8.016913,6.006638,8.067033,7.356324,7.3025393,3.868748,2.244828,5.6370883,4.0399017,3.6410792,3.688242,2.8946645,-0.37632388,3.984052,2.8556643,0.9273587,1.6291149,3.3105993,1.2286206,-0.9994554,0.41889372,-2.4782128,-0.7107791,-1.9734911,-2.3793008,-1.3482069,-2.765589,-3.4379587,-4.852102,-5.4237843,-5.2105556,-5.190886,-6.565373,-7.359339,-7.9732203,-8.915624,-10.669841,-10.010371,-8.869969,-6.671724,-5.912142,-6.3683877,-8.136561,-6.704286,-6.230856,-8.234475,-10.286857,-12.312515,-15.778121,-20.546623,-27.58529,-37.81211,-52.227543,1651.365,0.074201055,890.8306,8
reggae.00008.au,-0.85839313,3.8950036,-0.44473523,1.4021236,-0.5526453,0.8202985,-0.5953917,0.43416825,-0.5063983,0.5198131,-0.3867438,0.18696249,-0.473723,0.13966447,-0.32783496,0.12742929,-0.42345116,0.013253928,-0.25370634,-0.08779888,-0.23227248,-0.14746171,-0.15549935,-0.15230116,-0.09855344,-0.1126418,-0.34780765,-0.05978782,-0.073993325,-0.13408142,-0.08874437,-0.059704404,-0.23874713,-0.22298172,-0.023971759,-0.09208396,-0.07138596,-0.15789497,-0.12010552,-0.037875626,10.107859,18.776264,18.274242,16.816402,14.720225,12.155596,10.913119,10.745713,8.995349,9.121463,8.500776,7.4717016,6.069114,8.319294,4.7816734,4.2847457,5.5519285,3.6368957,3.277114,1.5444509,-0.50428694,1.9628783,2.4206564,-1.2218766,-0.039368894,1.7272575,2.7715743,0.91679984,1.8454509,0.2025347,-1.4048568,-2.0208137,-2.2480214,-0.84072036,-5.1629863,-3.195558,-1.5785527,-2.739823,-2.9804573,-6.6666136,-4.128236,-2.4683342,-3.2373562,-5.3645167,-5.84534,-4.965416,-4.907858,-7.161718,-8.014701,-7.870807,-7.63733,-7.688975,-6.9822993,-9.058747,-12.049403,-11.730959,-11.324097,-11.915907,-13.520386,-16.078308,-20.746155,-28.718224,-41.023182,-53.769676,1576.8062,0.069747545,706.63116,8
reggae.00009.au,-2.2964869,3.9429524,-0.047551475,0.47303915,-0.14226398,0.78846616,-0.761654,0.5700694,-0.73690164,0.4880515,-0.3103477,0.20800564,-0.22798035,0.13030908,-0.19913644,0.19888572,-0.13622302,0.019578315,0.043800063,-0.005271492,0.02700152,-0.091057405,-0.0059979637,-0.15324263,-0.09551847,-0.09747717,-0.18909901,-0.09828105,-0.1608448,-0.08624038,-0.15660325,-0.108924344,-0.17849353,-0.08437446,-0.16885915,-0.13467656,-0.13188866,-0.042193554,0.015847938,-0.058416467,12.251912,17.096325,12.334155,9.316845,7.887842,9.318879,11.612553,10.64587,7.3304415,7.007696,6.625099,3.7520223,5.6405506,4.7185907,3.3557644,0.39744288,2.1956108,0.6598817,-0.5181043,-0.1509656,0.68529624,-1.1488032,-0.76622015,0.3785502,-0.36295897,-1.140316,0.757494,-0.88749135,-3.184986,-2.6673505,-5.1916614,-4.413324,-6.9028425,-7.2248306,-5.8534145,-9.5807905,-8.060188,-10.712313,-11.331181,-12.012074,-11.5527725,-12.283187,-12.512534,-14.342443,-16.003597,-16.974365,-17.101538,-17.484283,-17.748852,-16.176655,-14.719243,-12.44557,-12.400399,-12.6354885,-12.817966,-13.288222,-11.65878,-10.9334,-12.873934,-20.649422,-25.740582,-32.75563,-43.312984,-54.72807,1450.9286,0.060920633,488.09854,8
reggae.00010.au,-1.6727892,3.2391222,-1.1439888,1.912451,-0.76175874,0.8534155,-1.0194021,-0.010616727,-0.7119203,0.16942012,-0.7578476,-0.07376026,-0.32677466,-0.02164747,-0.561327,0.019269869,-0.40462226,-0.21444513,-0.11468391,-0.021570401,-0.081311755,0.17252173,0.019751702,0.114530355,0.14593884,-0.06471846,0.046781104,-0.0069105206,0.16808154,-0.108037375,0.0042782007,0.18175122,0.15435529,0.040201835,0.058152746,0.075078785,0.026954379,0.17000839,0.25672516,0.24934387,-20.632795,-3.1971614,6.52081,11.6465225,13.270059,13.611424,11.832689,8.486915,4.4281855,4.7237825,6.5272098,4.2661924,3.6699424,1.5667616,-2.55444,-3.6051078,0.0105320895,-2.2226987,-4.5019226,-0.35762137,-1.5374007,-4.7851925,-1.6673578,-1.7411702,-1.7875714,-3.5445855,0.037264667,-1.5357441,2.5143366,-1.1523329,0.10389584,-0.16534844,1.7926862,0.52981764,-3.421676,-3.1226902,-3.3857641,-3.215392,-6.146801,-5.475745,-2.3948195,-0.19474857,-0.7754115,-1.4984417,-2.2699237,-4.5374,-5.831602,-5.5011234,-4.4012203,-3.8594582,-5.218118,-7.5629344,-8.950026,-9.692035,-9.587078,-11.810965,-15.057658,-16.179083,-16.655144,-19.386032,-26.6072,-35.30548,-46.908962,-57.95168,2038.5072,0.103241116,1639.2284,8
reggae.00011.au,-1.2244416,3.5239277,-0.5832024,1.0727007,-0.49582008,0.9359389,-0.6455669,1.2639132,-0.68833447,0.65908664,-0.53309536,0.48120442,-0.4795169,0.28009257,-0.37019092,0.17608254,-0.29125485,0.2217775,-0.022041189,0.2570981,-0.15508549,0.03361409,-0.26518154,-0.1535833,-0.23784219,-0.1647974,-0.21361178,-0.20833854,-0.29134175,-0.16479005,-0.1447574,-0.18085253,-0.24696192,-0.094368644,-0.17315742,-0.16705424,-0.23756562,-0.17902268,-0.18998723,-0.10367249,12.081498,18.543808,14.210712,7.354137,6.367691,7.08709,7.7502813,7.663998,4.449376,2.0910869,0.627445,2.996318,4.186413,5.444264,4.990702,3.5688386,3.4681702,1.8565476,2.1377003,4.683174,3.2511322,2.990403,1.6205144,0.5910106,-1.0803952,0.1769215,0.46705925,-1.8156489,-1.4194024,-1.1859088,-1.0471804,-2.7715323,-2.0588558,-1.2593213,-1.150937,0.30372402,-2.733183,-1.56863,-2.0829742,-3.633538,-4.504532,-5.03832,-4.853433,-6.385981,-7.5873976,-7.9939537,-8.056172,-8.092268,-7.6369576,-8.000707,-8.142869,-7.070958,-7.479666,-6.061361,-5.231023,-5.701407,-6.62884,-6.9572535,-8.032297,-11.248408,-16.950644,-24.216518,-34.71822,-51.942917,1890.0487,0.0706319,876.8307,8
reggae.00012.au,-1.0364488,3.1252863,-0.8151695,0.86713797,-0.4240491,1.1566815,-0.7720673,0.80019367,-0.64783454,0.62934846,-0.55969423,0.35807067,-0.46365398,0.114746235,-0.41769442,0.2786802,-0.4334193,-0.038718864,-0.23016123,0.17199755,-0.2157722,0.17327164,-0.18266909,0.035859995,-0.07584664,-0.15659706,-0.16634394,-0.11722127,-0.117012955,-0.0019326513,-0.17435639,-0.0274606,-0.09925624,-0.0656028,-0.2241506,-0.05972191,-0.06282717,-0.0131198345,-0.03733545,-0.07513568,5.5811543,10.813682,10.744771,8.775615,8.107953,7.725676,6.765591,4.4884653,2.7464352,1.7930449,2.8014238,3.1138785,4.384741,2.9579144,2.2616687,0.8903646,2.2339478,4.0722303,2.3484728,1.1039594,2.8526862,2.1460261,0.044744022,3.1541665,2.4321532,1.6112176,4.535495,2.4583068,2.0659676,-0.051047288,-0.5877001,0.33079547,0.77769434,0.40532178,-1.7126335,0.33845353,-2.7899475,-4.091781,-4.827122,-5.0327067,-4.816647,-4.4444475,-4.007668,-4.1004324,-5.522959,-7.1786814,-7.943138,-6.70205,-5.494716,-5.892506,-6.549479,-6.1214623,-6.617421,-4.259623,-3.4355094,-6.6286364,-6.8472157,-7.2221084,-8.1501465,-10.582432,-15.567814,-22.327007,-33.202248,-50.16829,2197.705,0.114269085,777.23096,8
reggae.00013.au,-1.3740743,3.8853054,-0.06718463,0.9599359,-0.15874718,0.9880354,-0.7090198,0.3809525,-0.6719888,0.37670398,-0.5482871,0.25588202,-0.531136,0.092720844,-0.30865768,0.19112355,-0.17519137,0.0949671,0.023462638,-0.015280979,-0.10926884,-0.111563325,-0.26390332,-0.24614687,-0.059814814,-0.20228846,-0.2126835,-0.06828812,-0.22267945,-0.021153994,-0.050851416,-0.082880974,-0.14825056,-0.22405165,-0.08943143,-0.05418458,-0.13096969,-0.15364854,-0.13792259,-0.09953936,7.70486,18.27124,17.800282,13.749457,13.540781,13.56256,13.213633,14.467427,12.506406,8.038014,4.907255,2.990398,4.0276175,5.929228,3.9455032,2.6760607,2.6049984,0.2665047,0.043624558,0.29639784,-0.34687197,2.2310686,1.1856979,-0.6990508,0.18907432,3.581589,2.1196904,-0.5761153,0.52213144,-0.9859256,-1.6828985,-3.3559492,-2.5910387,-3.1990533,-5.755015,-4.6087456,-6.2015567,-5.4576244,-7.836625,-9.867924,-10.051267,-8.911028,-8.356077,-7.791893,-9.70663,-11.169095,-11.442994,-9.385747,-8.282483,-10.978747,-11.257406,-10.049099,-9.863819,-10.575829,-11.747524,-11.141661,-9.943431,-8.583653,-11.388709,-15.463289,-20.833166,-29.115353,-40.447834,-54.56261,1513.0718,0.07084505,740.1311,8
reggae.00014.au,-1.5618657,3.476996,-0.14688814,1.2205634,-0.002211832,0.9677638,-0.74614125,0.49595523,-0.4954272,0.26327798,-0.35367295,0.28394654,-0.38646552,0.0257045,-0.36828375,0.11856038,-0.32327884,-0.0068440577,-0.01893234,0.0003373083,-0.07391914,0.046158712,0.052032966,-0.031413734,-0.13187793,-0.18030185,-0.20462129,-0.09396506,-0.18959789,-0.2547117,-0.27208623,-0.15684658,-0.08200446,-0.1518601,-0.16624264,-0.16014,-0.08937747,-0.023144424,-0.09571566,-0.18345857,17.194098,18.642416,14.342695,11.621728,11.9889555,12.462744,12.7174015,9.992001,4.8361483,2.216693,5.790982,5.023028,3.788392,2.0534437,1.7305825,-0.76862335,-1.6480048,-0.055748075,-1.843863,-2.89928,-0.42550513,-2.023168,-2.4921985,1.81945,0.9610268,-3.7628193,-0.37363783,-0.10157581,0.36418337,-1.5950692,-2.9853013,-2.2172556,-2.375721,-0.96092135,-2.9105055,-1.2366995,-4.117682,-4.664426,-7.2198186,-8.084283,-8.061158,-7.1273184,-8.284572,-7.99531,-8.99921,-9.673319,-9.631288,-8.95335,-8.980918,-7.9152584,-8.210065,-7.6380663,-7.6305795,-9.256782,-10.53461,-10.182014,-9.885973,-10.592204,-11.763455,-14.7504425,-19.675373,-27.710663,-38.077244,-52.523903,1590.6201,0.064400606,435.06534,8
reggae.00015.au,0.6204892,3.8629494,0.23007478,1.4444464,-0.3527047,0.8848662,-1.0689231,0.7183509,-0.95187557,0.43963218,-0.7981459,0.30975488,-0.581257,-0.0009766214,-0.509078,0.1685935,-0.46549222,-0.03065975,-0.24300215,-0.027021049,-0.2588079,-0.08885473,-0.2788992,-0.19836766,-0.23112985,-0.17468835,-0.19275178,-0.1536877,-0.11367956,-0.16358031,-0.18603629,-0.1744544,-0.29089105,-0.16793673,-0.18430452,-0.1004697,-0.18211703,-0.13811763,-0.21695046,-0.1542966,13.647618,21.664455,21.335516,20.342344,19.711786,19.014353,17.901253,16.203571,14.9283495,12.720502,11.275294,9.8418045,8.02721,10.482856,7.537089,5.872044,5.0050015,3.9457603,4.8071046,4.327831,1.8011864,2.9694993,4.1731715,0.26997748,3.538388,2.4529443,2.386546,1.5287095,1.5049181,0.6163204,0.51943785,1.7005608,0.59938675,2.2984612,1.9410667,0.66336966,0.74691737,-0.823348,-2.571772,-2.9263675,-2.9176831,-1.9502596,-1.8392761,-2.6879394,-3.497755,-3.8999367,-4.457545,-5.6377645,-4.8018847,-4.095685,-3.629939,-3.27636,-2.3853316,-3.122774,-0.6673951,-2.0638533,-2.9259217,-2.8375535,-3.1999042,-7.3539352,-13.745102,-21.791822,-33.06096,-49.22784,1778.4167,0.06840061,411.69876,8
reggae.00016.au,3.5096622,2.9203448,-0.60411936,1.4616098,-0.7284277,0.92314845,-0.7040941,0.66527534,-0.91121036,0.36489975,-0.5341895,0.33444953,-0.55999357,0.23868035,-0.5017574,0.26767,-0.4663622,0.17234223,-0.17096987,-0.060279157,-0.2654864,-0.03376998,-0.45394605,-0.15010095,-0.43196985,-0.16407508,-0.3921924,-0.28061125,-0.4018692,-0.36915603,-0.36610603,-0.1642166,-0.31562155,-0.27511942,-0.28852832,-0.22720498,-0.265737,-0.24036382,-0.30995834,-0.22064628,22.760983,31.27629,26.948015,20.630146,17.664162,19.24238,22.104853,21.263968,18.22522,16.028463,14.348718,14.660679,14.109053,13.635621,12.835338,13.365384,11.767882,10.036548,11.042931,12.026694,12.418699,12.42179,11.223723,11.577763,11.608207,12.921757,9.101659,9.45631,10.771616,8.562308,8.91296,7.090479,8.816554,7.9334435,8.102873,10.509603,9.158939,11.998759,8.337101,7.4717054,8.828962,8.210631,8.724316,8.827756,6.907808,7.497353,4.7447577,3.8846958,5.585388,7.421612,8.190076,6.7691298,5.599415,3.794448,3.8697896,4.0490346,3.5556324,2.6154559,0.9443238,-1.7934829,-5.5554714,-14.459912,-25.370743,-42.78071,1982.1788,0.07940892,1193.7964,8
reggae.00017.au,0.57845104,3.6065512,-0.9854394,1.2024056,-0.44058228,1.1006808,-0.7815851,0.58086795,-0.6057793,0.42994002,-0.50197536,0.2653766,-0.52539563,0.099191815,-0.35807863,0.17445578,-0.38274932,0.10410331,-0.093376294,-0.073630616,-0.13402233,0.06869133,-0.18344204,-0.24754022,-0.22195853,-0.17727396,-0.2679517,-0.13909167,-0.17783366,-0.29864928,-0.16550529,-0.14497848,-0.14269644,-0.1774106,-0.16386491,-0.171989,-0.1987224,-0.15510471,-0.15383552,-0.14025244,18.062225,20.019098,16.777788,14.770706,12.7361765,12.996777,13.892137,13.189149,9.534342,8.011036,6.9698186,7.14008,8.239772,8.775024,5.671239,7.21422,6.2631316,4.541174,6.909412,6.16357,4.7516193,5.737544,4.123482,7.441633,6.766903,7.22273,5.2866907,6.484564,6.669533,5.2415485,6.6198444,2.629514,4.5299106,2.692838,2.081133,4.0488725,2.6186905,3.64856,-1.0973247,-2.2408848,-2.1015534,-0.41625094,-0.03709418,-1.1083564,-2.0856502,-2.7472467,-2.7014306,-2.982197,-3.4319086,-3.0555232,-2.6136224,-2.479314,-3.2907102,-5.255936,-5.0565724,-5.6915784,-6.214728,-7.271176,-8.49188,-10.887022,-16.803707,-25.123175,-36.287655,-52.426483,1691.7144,0.07821466,876.164,8
reggae.00018.au,-0.2647685,3.7028458,-0.17791612,1.7622943,-0.47627354,0.8422262,-0.9637708,0.6087547,-0.7523775,0.37983248,-0.52958006,0.1814954,-0.4602142,0.01911335,-0.377129,0.13269652,-0.34210593,-0.029534614,-0.20140766,-0.013610568,-0.15602127,0.02143246,-0.13169073,-0.17150036,-0.15287536,-0.17375539,-0.17838381,-0.11192774,-0.21952,-0.2786146,-0.17133538,-0.14764966,-0.14195177,-0.14902847,-0.11642412,-0.1260269,-0.14163266,-0.1472031,-0.18163706,-0.16482386,13.619618,19.238451,18.101822,16.158434,15.399323,16.174904,15.560606,13.701857,11.542911,8.42679,9.090946,8.899646,7.7770896,5.1437836,5.7960668,4.355517,2.1763253,2.6646662,2.2965078,0.9050241,1.1105565,-0.88152236,-1.1794147,1.097205,1.1151186,0.09648582,1.377074,-1.538971,1.4714209,-0.18491545,-0.5050439,-0.43013638,-0.1030887,1.1048609,-0.31278175,0.13582055,0.017808933,-0.94935566,-1.3113364,-2.8895195,-2.981464,-1.3240521,-1.7238411,-2.7877612,-4.286308,-4.4082227,-5.0612535,-4.441152,-4.7222157,-4.978759,-4.694052,-3.8666444,-3.8513198,-4.405043,-4.993452,-5.7587256,-7.0172257,-8.304997,-9.546186,-13.0796,-18.205431,-26.74261,-38.552166,-54.07359,1774.7572,0.07767649,490.33188,8
reggae.00019.au,-0.47202247,3.3588455,-0.049440965,1.2152513,-0.07412943,1.08999,-0.4603805,0.5762174,-0.45842165,0.50517493,-0.5631656,0.1426917,-0.46391404,-0.0076551945,-0.531435,-0.029603498,-0.57480806,0.0276335,-0.2666816,-0.015480089,-0.11803206,0.036927927,-0.104504295,-0.049097802,-0.20906986,-0.2243081,-0.35478833,-0.28750053,-0.30875686,-0.16055009,-0.16897568,0.052433174,-0.10488254,-0.15080132,-0.10780985,-0.1773687,-0.015571755,-0.17035575,-0.17249992,-0.15315425,16.268982,22.0948,21.277864,20.57167,17.607353,14.992939,14.391648,11.498635,5.6988153,1.3020217,3.398719,7.6106305,8.37255,4.691015,0.8608594,3.1685884,2.8557267,3.3943343,1.9223546,0.8367363,2.1653383,3.740886,0.7119624,0.08803393,2.9780633,1.0260959,0.3982294,2.8942459,0.9976799,3.0324807,0.10674646,-0.3092233,0.39250633,-1.7234529,-2.7358947,-2.5255587,-2.534522,-4.1518564,-4.2411876,-5.4815655,-5.329633,-4.659899,-3.6811395,-4.707673,-4.1802316,-4.198256,-6.3995585,-7.8611097,-7.7893567,-5.696514,-6.7840867,-6.2914543,-5.779566,-3.8802607,-8.480574,-8.013286,-7.394115,-7.103691,-9.25283,-10.942589,-14.857245,-22.483402,-35.877083,-51.11824,1634.8412,0.071566135,565.6983,8
reggae.00020.au,-0.21485752,3.8585985,-0.011152621,1.198203,-0.49539,1.212058,-0.68964404,0.55078363,-0.61300945,0.5151441,-0.400077,0.41138953,-0.4462295,-0.027486946,-0.37970647,0.22679551,-0.34519684,0.05118432,-0.15067355,-0.08826109,-0.17529702,-0.06582979,-0.25393155,-0.20023794,-0.31029707,-0.30147573,-0.3201774,-0.25146136,-0.24917586,-0.22032817,-0.15437673,-0.24359213,-0.2233653,-0.27018344,-0.1716306,-0.1403649,-0.19584043,-0.14966482,-0.16231886,-0.10292203,16.801563,25.09798,23.21564,17.373644,13.856866,13.22795,14.459955,14.370815,10.602661,8.826257,7.700128,8.129228,8.273138,9.058904,7.337747,3.6484923,5.687002,4.596797,2.2305098,3.1650896,1.5064464,2.3595748,5.386574,2.9851258,4.7411833,4.5478234,3.784258,1.0332352,1.9803599,-0.79870474,0.020638613,-2.0258713,-2.2375047,0.13942021,-3.051501,-1.4198865,-3.3991725,-3.6045852,-5.9341545,-6.102797,-6.5675898,-5.4629064,-3.9569776,-3.6557534,-3.9105065,-4.916654,-6.0336456,-5.70431,-5.4748726,-5.018358,-4.9050574,-3.7786195,-4.5106125,-6.043517,-6.071911,-5.585027,-6.5543876,-8.097878,-9.039061,-11.506816,-17.596548,-25.880869,-37.569866,-52.783646,1502.2092,0.056946333,575.03156,8
reggae.00021.au,3.2093732,3.457542,-1.1909883,1.3617806,-0.7112837,0.88250846,-0.81136566,0.5948799,-0.8089293,0.3942127,-0.8787624,0.09901766,-0.8424762,-0.025848627,-0.54844725,0.17336895,-0.39995804,0.11997346,-0.2199626,-0.14363186,-0.25547943,-0.081743054,-0.23045777,-0.065623775,-0.18917543,-0.062575795,-0.16036485,-0.1751161,-0.18251504,-0.14851604,-0.17669462,-0.18031906,-0.2426823,-0.27410802,-0.24284594,-0.26557258,-0.22384615,-0.18612884,-0.18552727,-0.18171096,14.371638,21.177378,20.442402,18.543386,21.860785,22.76414,20.128925,17.458084,15.525826,14.825059,12.200298,10.517792,11.179471,12.91373,13.407172,13.805612,14.921983,13.383561,10.885426,10.826435,11.095284,10.682662,11.44182,10.747526,11.371707,11.562405,11.334109,10.233584,11.332095,10.590851,10.437475,10.334998,8.476014,9.5693245,9.246116,9.647713,9.151282,8.400069,7.489368,6.5355167,6.2500973,6.821082,6.4702435,6.7343597,6.745886,5.7128606,3.7963042,2.9675522,2.9166741,3.487497,3.1675272,2.6215186,1.6370027,0.7120449,0.23593366,0.38012007,0.36950788,-0.10120705,-1.9518104,-4.37634,-10.509501,-18.480947,-30.34731,-48.028706,1932.78,0.09304762,1005.49695,8
